Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
29,Frequently,Research & Development,4,4,Life Sciences,3,Female,3,Human Resources,2,Single,7416,3,Yes,18,3,3,0,15,4,4,21,16,8,7,No
43,Frequently,Human Resources,28,1,Other,4,Female,2,Human Resources,3,Single,10234,0,No,22,4,4,0,6,0,1,16,4,10,11,No
49,Rarely,Human Resources,6,2,Technical Degree,2,Female,5,Sales Executive,2,Married,9262,2,Yes,22,2,1,2,34,4,4,33,14,9,8,No
34,Rarely,Sales,20,4,Other,4,Male,3,Research Scientist,3,Divorced,16721,1,No,16,2,3,0,27,1,2,18,4,10,5,No
33,Non-Travel,Research & Development,12,1,Other,1,Male,3,Sales Executive,1,Divorced,12945,0,No,23,3,2,0,37,1,2,27,6,10,19,Yes
45,Rarely,Human Resources,7,1,Marketing,3,Female,4,Research Scientist,1,Divorced,9308,0,Yes,14,3,2,0,0,0,4,27,0,2,5,No
52,Non-Travel,Sales,15,3,Marketing,2,Female,5,Research Scientist,2,Divorced,6438,0,No,16,4,4,0,33,4,1,21,14,7,6,No
51,Rarely,Research & Development,9,4,Life Sciences,1,Female,1,Research Scientist,1,Single,1184,8,No,18,1,3,0,17,0,1,24,17,7,4,Yes
49,Non-Travel,Research & Development,23,2,Medical,4,Female,1,Human Resources,2,Divorced,18384,0,Yes,21,1,4,0,3,4,4,21,8,3,6,No
52,Non-Travel,Research & Development,11,1,Technical Degree,1,Female,2,Human Resources,3,Divorced,7647,4,No,12,2,1,0,9,4,1,24,18,12,12,Yes
25,Non-Travel,Sales,8,4,Life Sciences,3,Male,4,Laboratory Technician,2,Divorced,13343,9,Yes,12,1,3,2,30,0,3,7,18,12,0,No
50,Non-Travel,Research & Development,8,1,Medical,1,Female,5,Manager,3,Married,5854,8,No,12,2,1,0,26,4,3,28,12,1,12,No
54,Frequently,Research & Development,23,3,Other,1,Male,5,Human Resources,2,Married,5766,2,No,19,4,4,0,28,4,2,22,9,6,7,No
49,Rarely,Human Resources,12,4,Other,3,Male,2,Manager,4,Single,1152,5,No,18,1,2,2,11,5,3,34,17,4,19,No
53,Frequently,Human Resources,17,1,Other,4,Male,5,Research Scientist,4,Divorced,5158,5,Yes,17,1,4,1,23,5,3,30,13,7,9,No
36,Frequently,Research & Development,24,4,Technical Degree,1,Male,2,Sales Executive,3,Married,1012,8,Yes,19,1,4,2,30,4,2,10,17,6,7,No
43,Rarely,Sales,25,4,Other,2,Male,2,Human Resources,1,Married,3693,7,Yes,19,2,2,1,23,3,4,33,9,1,19,No
20,Rarely,Human Resources,15,1,Life Sciences,1,Male,4,Laboratory Technician,4,Single,3749,9,No,20,4,1,0,12,1,1,20,11,10,17,No
44,Rarely,Research & Development,19,3,Other,3,Female,1,Manager,4,Married,1425,1,Yes,16,3,3,2,19,5,1,29,15,0,7,No
58,Rarely,Sales,25,2,Marketing,4,Male,4,Research Scientist,1,Divorced,10762,6,No,13,2,4,2,37,4,2,15,6,4,14,No
42,Non-Travel,Research & Development,10,3,Other,1,Male,5,Laboratory Technician,2,Single,4646,4,No,16,1,2,0,33,4,1,25,18,12,4,No
39,Frequently,Human Resources,7,3,Other,4,Female,3,Manager,3,Single,11271,7,No,21,2,3,0,20,5,2,28,17,10,7,No
48,Non-Travel,Sales,28,3,Marketing,2,Female,3,Research Scientist,2,Divorced,5436,1,Yes,13,4,1,0,20,2,4,25,10,6,11,No
25,Frequently,Sales,21,3,Technical Degree,4,Male,1,Laboratory Technician,3,Divorced,8975,3,No,15,4,1,0,17,3,4,13,17,9,12,No
26,Frequently,Sales,29,2,Other,3,Female,4,Laboratory Technician,2,Divorced,2196,2,Yes,18,4,2,0,2,1,2,18,11,7,0,No
54,Frequently,Human Resources,29,1,Medical,4,Female,5,Laboratory Technician,1,Divorced,19998,5,Yes,13,4,2,2,25,2,3,28,9,7,0,No
45,Frequently,Research & Development,14,4,Technical Degree,3,Male,2,Human Resources,2,Divorced,2085,3,No,14,4,2,1,1,3,4,20,15,4,5,No
53,Rarely,Research & Development,18,1,Medical,3,Female,1,Manager,4,Married,12226,7,Yes,18,3,3,2,4,5,3,23,11,8,9,No
58,Rarely,Research & Development,4,4,Other,3,Male,1,Manager,4,Divorced,18692,6,No,21,4,2,1,5,1,1,34,16,8,14,No
27,Non-Travel,Sales,10,3,Marketing,1,Male,2,Human Resources,1,Single,18699,7,Yes,15,1,3,0,11,0,3,28,18,4,12,No
44,Frequently,Research & Development,22,3,Other,4,Female,4,Human Resources,2,Divorced,3432,9,Yes,14,3,4,0,16,5,4,13,6,4,18,No
52,Non-Travel,Sales,19,4,Marketing,4,Male,5,Laboratory Technician,4,Single,4854,0,Yes,23,2,1,2,23,1,1,5,4,11,3,No
50,Non-Travel,Sales,17,4,Medical,1,Male,2,Human Resources,1,Single,16846,3,Yes,19,3,2,2,22,4,2,12,6,6,7,No
45,Non-Travel,Human Resources,23,2,Technical Degree,3,Male,3,Human Resources,1,Married,7298,1,Yes,18,2,1,0,37,4,1,2,12,1,7,No
49,Non-Travel,Human Resources,18,1,Marketing,4,Female,1,Human Resources,3,Married,2984,5,No,24,1,3,2,6,3,4,1,10,5,9,Yes
41,Non-Travel,Human Resources,19,3,Technical Degree,3,Male,3,Sales Executive,1,Divorced,15785,1,No,12,4,2,0,34,0,3,26,9,9,7,No
59,Rarely,Sales,18,3,Life Sciences,4,Male,2,Human Resources,4,Single,16600,3,Yes,13,1,1,2,33,2,2,11,10,5,14,No
42,Frequently,Human Resources,24,1,Other,4,Male,4,Research Scientist,3,Married,8504,3,Yes,23,2,1,0,0,5,3,20,0,13,3,No
27,Rarely,Sales,23,4,Medical,3,Male,2,Research Scientist,2,Married,11327,7,No,22,1,3,1,13,2,3,15,11,11,9,No
52,Non-Travel,Human Resources,20,3,Life Sciences,2,Male,4,Human Resources,2,Divorced,18321,1,No,16,3,1,2,24,4,4,6,17,8,15,No
52,Frequently,Human Resources,4,3,Technical Degree,2,Male,1,Laboratory Technician,2,Married,19473,8,No,24,3,4,2,14,2,1,0,0,3,19,No
43,Frequently,Sales,1,1,Medical,2,Female,5,Laboratory Technician,4,Single,14636,6,Yes,14,2,4,2,11,4,4,1,15,2,17,No
23,Rarely,Human Resources,11,4,Medical,2,Female,1,Sales Executive,3,Married,1398,7,No,22,4,1,0,38,1,4,7,7,0,13,No
46,Rarely,Sales,8,4,Life Sciences,3,Male,4,Research Scientist,1,Married,7661,7,Yes,22,2,3,2,4,1,4,25,1,13,3,No
28,Rarely,Research & Development,9,2,Medical,3,Female,3,Human Resources,4,Single,16827,0,Yes,13,1,2,2,39,3,2,17,13,2,7,No
24,Rarely,Research & Development,4,4,Marketing,4,Female,4,Sales Executive,4,Married,19866,5,No,23,1,1,2,39,2,3,22,8,9,3,No
36,Frequently,Human Resources,6,3,Other,4,Female,1,Laboratory Technician,2,Single,14864,5,No,23,3,3,1,16,1,4,28,2,5,12,No
59,Rarely,Human Resources,27,1,Medical,3,Male,4,Research Scientist,1,Married,14686,8,No,15,2,2,1,12,3,2,16,4,2,8,No
42,Rarely,Sales,4,1,Marketing,4,Male,3,Sales Executive,1,Single,2622,2,Yes,21,2,2,2,20,0,1,1,15,13,17,No
53,Frequently,Sales,24,1,Other,3,Female,2,Research Scientist,4,Married,4247,1,Yes,13,1,1,0,36,5,2,33,18,3,7,No
57,Frequently,Sales,17,2,Medical,2,Female,3,Manager,2,Single,8177,3,Yes,10,1,3,2,9,3,1,32,3,5,9,No
43,Frequently,Human Resources,22,2,Marketing,2,Male,2,Manager,1,Divorced,11832,7,Yes,13,3,3,0,36,1,2,26,13,1,15,No
38,Non-Travel,Sales,10,3,Medical,1,Male,5,Sales Executive,2,Married,7059,9,No,24,3,2,2,1,4,2,4,1,8,18,No
34,Frequently,Research & Development,12,2,Medical,1,Male,4,Sales Executive,2,Married,15960,0,No,12,3,3,1,38,4,4,3,9,7,4,No
18,Non-Travel,Research & Development,4,1,Medical,2,Female,5,Research Scientist,1,Single,8160,1,No,22,4,2,1,4,0,1,29,5,2,1,No
49,Frequently,Sales,2,2,Technical Degree,3,Female,3,Research Scientist,2,Married,6475,5,No,15,4,1,0,31,1,2,13,7,2,14,Yes
40,Rarely,Human Resources,12,4,Marketing,2,Female,1,Laboratory Technician,4,Married,4773,8,No,17,4,1,0,0,5,1,20,17,6,1,No
46,Frequently,Research & Development,16,4,Other,1,Female,1,Laboratory Technician,1,Married,18068,3,Yes,24,2,1,2,25,5,1,5,17,7,8,No
48,Rarely,Sales,11,1,Technical Degree,2,Female,3,Laboratory Technician,4,Married,18933,2,Yes,11,4,1,1,11,5,2,8,10,6,2,No
49,Non-Travel,Research & Development,13,3,Marketing,1,Female,5,Laboratory Technician,3,Single,3121,9,Yes,13,3,2,0,3,5,2,14,12,0,1,No
32,Rarely,Human Resources,11,2,Medical,3,Female,1,Laboratory Technician,1,Married,2361,4,No,15,1,2,0,36,2,4,27,16,10,7,No
